reflection_id,dimension,rank,sentence,similarity,is_exact_match,true_score
R144,what,1,"We covered pharmacovigilance in class today, including MedWatch reporting, REMS programs, and how post-marketing data contributes to drug safety.",0.1778,True,1
R144,what,2,I will pay attention to possible adverse drug reactions at my internship and report them when appropriate.,0.1263,True,1
R144,what,3,"Adverse event reporting is a professional obligation that protects future patients, and pharmacists play an important role in the surveillance system.",-0.0103,True,1
R144,why,1,"We covered pharmacovigilance in class today, including MedWatch reporting, REMS programs, and how post-marketing data contributes to drug safety.",0.246,True,1
R144,why,2,I will pay attention to possible adverse drug reactions at my internship and report them when appropriate.,0.152,True,1
R144,why,3,"Adverse event reporting is a professional obligation that protects future patients, and pharmacists play an important role in the surveillance system.",0.0816,True,1
R144,how,1,"We covered pharmacovigilance in class today, including MedWatch reporting, REMS programs, and how post-marketing data contributes to drug safety.",0.4425,True,1
R144,how,2,I will pay attention to possible adverse drug reactions at my internship and report them when appropriate.,0.3997,True,1
R144,how,3,"Adverse event reporting is a professional obligation that protects future patients, and pharmacists play an important role in the surveillance system.",0.3054,True,1
R145,what,1,Today's class was about drug safety monitoring after drugs are approved.,0.1778,True,0
R145,what,2,I will familiarize myself with the MedWatch form and ask my preceptor about adverse event reporting at my site.,0.0295,True,0
R145,why,1,Today's class was about drug safety monitoring after drugs are approved.,0.15,True,0
R145,why,2,I will familiarize myself with the MedWatch form and ask my preceptor about adverse event reporting at my site.,0.0714,True,0
R145,how,1,Today's class was about drug safety monitoring after drugs are approved.,0.4193,True,1
R145,how,2,I will familiarize myself with the MedWatch form and ask my preceptor about adverse event reporting at my site.,0.2471,True,1
R146,what,1,I will learn more about reporting requirements.,0.2322,True,0
R146,what,2,This is an important part of the pharmaceutical system and pharmacists have a role in it.,0.1912,True,0
R146,what,3,We discussed how drug safety continues to be monitored after approval.,0.0838,True,0
R146,why,1,I will learn more about reporting requirements.,0.2499,True,1
R146,why,2,This is an important part of the pharmaceutical system and pharmacists have a role in it.,0.2106,True,1
R146,why,3,We discussed how drug safety continues to be monitored after approval.,0.14,True,1
R146,how,1,This is an important part of the pharmaceutical system and pharmacists have a role in it.,0.5053,True,0
R146,how,2,We discussed how drug safety continues to be monitored after approval.,0.3401,True,0
R146,how,3,I will learn more about reporting requirements.,0.2874,True,0
R147,what,1,"I remain uncertain about why this topic connects personally to me, but I can see the clinical importance clearly.",0.2706,True,2
R147,what,2,I will apply the independent double-check procedure correctly for all high-alert medications at my hospital rotation.,-0.0252,True,2
R147,what,3,We practiced applying an independent double-check workflow in pairs using a simulation scenario.,-0.0264,True,2
R147,why,1,"I remain uncertain about why this topic connects personally to me, but I can see the clinical importance clearly.",0.5256,True,0
R147,why,2,I will apply the independent double-check procedure correctly for all high-alert medications at my hospital rotation.,0.0849,True,0
R147,why,3,"Today we reviewed the ISMP high-alert medication list in detail, covering the full list of institutional and community-level high-alert drugs, the rationale for their classification, and the specific independent double-check policies used in hospital pharmacies for drugs like insulin drips, heparin infusions, and concentrated electrolytes.",0.0121,True,0
R147,how,1,I will apply the independent double-check procedure correctly for all high-alert medications at my hospital rotation.,0.3473,True,2
R147,how,2,"Today we reviewed the ISMP high-alert medication list in detail, covering the full list of institutional and community-level high-alert drugs, the rationale for their classification, and the specific independent double-check policies used in hospital pharmacies for drugs like insulin drips, heparin infusions, and concentrated electrolytes.",0.2596,True,2
R147,how,3,"I remain uncertain about why this topic connects personally to me, but I can see the clinical importance clearly.",0.2132,True,2
R148,what,1,I still need to develop my technical knowledge of specific interactions more fully before I will feel confident applying this in practice.,0.4116,True,1
R148,what,2,That experience motivates me to be a more attentive pharmacist in this area.,0.1643,True,1
R148,what,3,My grandfather recently had a serious drug interaction that his cardiologist described as well-known but that was never caught by the pharmacy.,0.1007,True,1
R148,why,1,I still need to develop my technical knowledge of specific interactions more fully before I will feel confident applying this in practice.,0.42,True,2
R148,why,2,That experience motivates me to be a more attentive pharmacist in this area.,0.2722,True,2
R148,why,3,"We covered drug-drug interactions in class, going through CYP450 and pharmacodynamic examples in some detail.",0.0693,True,2
R148,how,1,That experience motivates me to be a more attentive pharmacist in this area.,0.4716,True,0
R148,how,2,"We covered drug-drug interactions in class, going through CYP450 and pharmacodynamic examples in some detail.",0.3846,True,0
R148,how,3,I still need to develop my technical knowledge of specific interactions more fully before I will feel confident applying this in practice.,0.3824,True,0
R149,what,1,I understand this is a high-value pharmacist activity but have not yet connected it strongly to my personal practice goals.,0.2483,True,2
R149,what,2,We practiced completing a BPMH using a patient vignette with an intentionally incomplete medication history.,0.1611,True,2
R149,what,3,I will ask to conduct a supervised reconciliation interview during my hospital rotation.,0.1124,True,2
